95,auditing company,provided,advice
95,advice,states,passenger fees observation
95,entity,acquired,automatic checking system
95,automatic checking system,provides,evidence of passengers arriving and departure
95,PA,not integrated,automatic checking system
95,establishment,of,integrated system
95,integrated system,could provide,efficient monitoring controls
95,integrated system,could provide,accurate evidence completeness
95,integrated system,could provide,reconciliation of passenger recorded
95,passenger recorded,by,automatic checking system
95,passenger recorded,and,revenue from passenger fees
95,revenue from passenger fees,in,financial statement
96,investigators,asked,official of the passenger handling services pristina airport
96,official of the passenger handling services pristina airport,described,airport tax obligations
96,tax,is payable in respect of,departing passengers
96,tax,is collected by,airlines
96,airlines,use,checkin facilities
96,checkin facilities,are part of,normal boarding procedures
96,security guards,remained,airside
96,uk immigration staff,remained,airside
96,security guards,awaiting return to,uk
96,security guards,had not technically entered,airport
96,uk immigration staff,had not technically entered,airport
96,security guards,are not liable for,airport taxes
96,uk immigration staff,are not liable for,airport taxes
96,official,said,no obligation for the payment of this tax
96,carrier,did not use,regular checkin facilities
96,passengers,did not use,regular checkin facilities
97,passengers,departing with,airline
97,passengers,met in,airport public lounge
97,identities,checked against,list
97,list,provided by,unmik civpol officer
97,unmik civpol officer,in consultation with,immigration representative
97,passengers,went through,conventional immigration
97,passengers,went through,xray searches
97,passengers,were escorted into,departure lounge
97,passengers,boarding,airline aircraft
97,passengers,did not pass through,regular checkin procedures
97,itf investigators,reviewed,all paperwork relating to this flight
97,official,provided,receipt book
97,receipt book,used to evidence,cash payments
97,cash payments,for,landing handling and airport passenger taxes
97,other airlines,pay in,cash for handling services
97,details,shown on,records provided by pristina airport officials
97,records provided by pristina airport officials,were reconciled with,receipt book
97,dates,confirmed,amounts and breakdown of charges
97,pilot,is required to sign,receipt book
97,itf,verified,recorded signature
97,recorded signature,against,airline load sheets
98,airline official 1,explained,airline
98,airline,paid,pristina airport passenger handling services department
98,airline official 1,endeavored to open,credit account with pristina airport
98,itf,sought assistance of,security officer at pristina airport
98,itf investigators,monitored,airlines inward and outward flights
98,itf investigators,monitored,related airport activities
98,kosovar passengers,went through,immigration procedures
98,security escorts,remained,airside
98,representative of the related immigration department,remained,airside
98,security escorts,awaited instructions to return to,aircraft
98,security escorts,did not enter,terminal building
99,itf investigators,obtained,documents
99,documents,from,pristina airport officials
99,pristina airport officials,including,records of funds
99,funds,received from,the airline
99,funds,for the period,january to june 2004
99,funds,broken down into,handling
99,funds,broken down into,landing
99,funds,broken down into,airport passenger
99,funds,broken down into,departure tax
99,schedule,lists,individual airport receipt number
99,individual airport receipt number,recorded for,each cash payment
99,airline,having paid,airport tax
99,itf investigators,spoke to,official 1
99,itf investigators,spoke to,official 2
99,itf investigators,requested,copies of receipts
99,receipts,issued by,pristina airport
99,receipts,in respect of,fees paid by the airline
99,airline,to,the airport
99,documents,record,details
99,documents,such as,weight of the aircraft
99,aircraft,including,mtow maximum take off weight
99,itf investigators,requested,aircraft load sheets
99,aircraft load sheets,for,may and june 2004
100,the airline,flies to,pristina airport
100,the airline,flies from,a european airport
100,the airline,carries,kosovar passengers
100,the airline,is contracted with,the foreign states immigration department
100,the foreign states immigration department,has,a representative
100,the airline,escorts,the passengers
100,the airline flight,carries,passengers from pristina
100,the airline flight,consists of,the returning securicor escorts
100,the airline flight,consists of,the representative of immigration
100,the airline flight,consists of,a number of police officers
100,the police officers,are working for,unmik civpol
100,the civpol officers,travel to,the uk
100,the civpol officers,travel without,payment
100,the civpol officers,travel with,the knowledge and approval of the airline
100,the civpol officers,travel with,the knowledge and approval of the uk immigration department
101,itf investigators,visited,border boundary police
101,itf investigators,interviewed,two current investigators
101,two current investigators,recalled,the incident
101,they,made,extensive enquiries
101,they,attempted to trace,the police report
101,they,attempted to locate,the 5200
101,itf,sent,a letter to unmik police officer 2
101,unmik police officer 2,indicated,regional crime squad pristina region
101,regional crime squad pristina region,was undertaking,an investigation
101,investigation,remains,an open investigation
102,peap official,suggests,escavator
102,escavator,is,company 1
102,company 1,won,contract for the construction of the new car park
102,new car park,at,pristina airport
102,representative,attended,meeting in the peap officials office
102,meeting,one day prior to,discovery of the money
102,money,is,sum of 5200
102,sum of 5200,is unusual since,one would expect the sum to have been a round sum such as 5000
102,interoffice memorandum,from,former airport engineer
102,former airport engineer,to,kta procurement specialist
102,interoffice memorandum,alleged,peap official
102,peap official,had accepted,open envelope of documents
102,open envelope of documents,relating to,car park tender
102,car park tender,from,company 2
102,submission of bids,had concluded,contrary to accepted procurement procedures
102,allegation,is addressed in,itf case no 027404
103,divisional manager,alleged,unidentified individual
103,unidentified individual,left,envelope containing 5200
103,envelope containing 5200,was left in,office of an official of public enterprise airport pristina peap
103,group of approximately 8 persons,attended,meeting in his office
103,meeting in his office,concerned,procurement contract for the building of a new car park at pristina international airport
103,kta procurement specialist,was part of,group of approximately 8 persons
103,company 1 representative,was part of,group of approximately 8 persons
103,this case,concerns,allegation of attempted bribery and corruption
103,allegation of attempted bribery and corruption,is cited in,article 344 of the provisional criminal code of kosovo
103,applicable territorial laws,are related to,united nations procedural rules
104,divisional manager,advised,itf
104,divisional manager,provided,itf
104,itf,had,incident
104,divisional manager,thought,itf
104,itf,could not locate,evidence of report
104,itf,could not recall,members
104,divisional manager,provided,copy of documents
104,documents,passed to,unmik police officer
104,documents,consist of,letter from divisional manager
104,file note,to,divisional manager
104,file note,detailing,incident
104,file note,annexing,list of serial numbers
104,list of serial numbers,totalling,5200
104,peap official,in,his office
105,kta procurement specialist,indicated,peap officials office
105,kta procurement specialist,indicated,diary
105,kta procurement specialist,heard about,incident
105,kta procurement specialist,expressed opinion,incident
105,incident,arranged to break up,contract with company 1
105,itf,reviewed,letter from divisional manager
105,letter from divisional manager,indicates,unmik police officer
105,letter from divisional manager,records,sum of 5200
105,sum of 5200,handed to,unmik police officer
105,unmik police officer,told,itf
105,unmik police officer,served in,kosovo
105,unmik police officer,recalls,incident
105,unmik police officer,was serving with,border police investigations unit
105,border police investigations unit,assigned,enquiry to supervisor
105,supervisor,was unable to be interviewed,mission
106,kta procurement specialist,told,itf
106,meeting,held in,peap officials office
106,company 1,attended by,company 1 representative
106,company 1,attended by,company 1 engineer
106,purpose of the meeting,to hand,contract for the new car park
106,contract for the new car park,to,company 1
106,company 1 representative,to sign,contract for the new car park
106,kta procurement specialist,indicated,three or four other persons
106,two of whom,may be,two staff members of pristina airport
106,kta procurement specialist,added,normal practice for the party winning the bid
106,party winning the bid,to be invited to,sign the contract
107,investigation,conducted pursuant to,executive decision no 200316
107,executive decision no 200316,established,investigation task force
107,itf investigators,conducted,enquiry
107,enquiry,into,allegations
107,allegations,raised by,interviews
107,interviews,with,persons indicated to be witnesses
107,interviews,with,persons potentially implicated
107,documents,obtained from,pristina airport administration
107,documents,obtained from,pillar iv
107,pristina international airport,constitutes,state owned enterprise
107,state owned enterprise,under,yugoslavian law
107,assets,include,runways
107,assets,include,terminal buildings
107,assets,include,hanger
107,assets,include,fuel storage facilities
107,assets,include,equipment
107,public enterprise airport pristina,maintained by,military units of the kosovo force
107,military units of the kosovo force,pursuant to,united nations security council resolution 1244
107,unmik,mandated to administer,territory of kosovo
107,unmik,includes,state owned and publicly owned assets
107,state owned and publicly owned assets,includes,pristina international airport
107,administration of the pristina airport,was entrusted to,civil administration pillar
107,civil administration pillar,supervised,department of transport and infrastructure
107,department of transport and infrastructure,was later known as,transport sector of the unmik directorate of infrastructure affairs
107,doti official 1,left,unmik
107,doti official 2,was recruited by,doti
107,doti official 2,was in charge of,airport operations
107,airport operations,reporting to,doti official 1
107,engineering expertise,was provided by,series of engineers
107,series of engineers,seconded from,member states armed forces
107,responsibility for the administration of the airport,passed from,pillar ii
107,responsibility for the administration of the airport,passed to,kosovo trust agency
107,kosovo trust agency,and,pillar iv
107,divisional manager,was appointed at,airport sector kta
107,divisional manager,under,peap official
107,divisional manager,under,air traffic control services
107,pristina international airport,was handed over to,civilian jurisdiction
107,civilian jurisdiction,under,icao regulations
108,itf,referral,department of justice
108,department of justice,issued,arrest warrants
108,arrest warrants,against,official 1
108,arrest warrants,against,official 2
108,official 1,acting as,officials of airport pristina
108,official 2,acting as,officials of airport pristina
108,official 1,complicity with,official 2
108,official 1,presented,representative of the company
108,official 1,claimed,false statement of account
108,official 2,claimed,false statement of account
108,false statement of account,claimed,reduced storage fees
108,authorized person,misled by,official 1
108,authorized person,misled by,official 2
108,official 1,committed,offence of fraud in service
108,official 2,committed,offence of fraud in service
108,offence of fraud in service,in violation of,article 215 1 and 2 of the kosovo criminal code
108,offence of fraud in service,punishable by,imprisonment of one to ten years
108,offence of fraud in service,equivalent to,fraud in office
108,fraud in office,contrary to,article 341 1 and 2 of provisional kosovo criminal code
108,official 1,complicity in violation of,article 22 of criminal code of sfry
108,official 2,complicity in violation of,article 22 of criminal code of sfry
108,co perpetration,in violation of,pcck article 23
109,partner 1,paid,the company representative
109,the company representative,went to,pristina airport
109,the company representative,handed it to,official 1
109,the handover of the cash,took place outside,the airport terminal gate
109,the airport xray operator,observed,the meeting between the two men
109,itf investigators,visited,the cargo department finance office
109,itf investigators,checked,official documentation
109,the company,should have paid,approximately 3200000
109,the payment of the 8000,could not be found in,the cargo department account books
109,the finance officer of the cargo section,provided,the tariff list
110,itf investigators,met with,company representative
110,company representative,explained,part of his business
110,company,consists of,partner 1
110,company,consists of,partner 2
110,company,consists of,partner 3
110,company,consists of,partner 4
110,partner 2,was to pay,total price of all the goods
110,partner 3,was to pay,total price of all the goods
110,partner 1,was to pay,everything regarding vat custom duties local taxes and storage
110,official 2,was responsible for,ensuring that storage fees were paid
110,official 2,was responsible for,keeping a record of the payments
110,airway bill,should have been provided to,finance officer
110,finance officer,calculates,storage fees owed
110,individuals or companies,were allowed to retrieve,their goods
110,fee,had to be paid pursuant to,official invoice
110,absence of such a record,is,highly unusual
110,absence of such a record,establishes,monies owed to the airport were not received
110,official 1,worked in,cargo handling office at the airport
110,official 1,ensured that,all payments made by customers complied with regulations
110,official 2,worked in,cargo handling office at the airport
111,special representative of the secretarygeneral,given authority by,united nations security council resolution 1244 1999
111,united nations interim administration mission in kosovo,related to,unmik regulation no 19991
111,interim administration in kosovo,defined by,the law applicable in kosovo
111,srsg,promulgated,the law applicable in kosovo
111,the law applicable in kosovo,includes,regulations promulgated by the special representative of the secretarygeneral
111,the law applicable in kosovo,includes,subsidiary instruments issued thereunder
111,itf investigators,considered breaches of,provisional criminal code of kosovo
111,provisional criminal code of kosovo,includes,article 339
111,article 339,concerns,abusing official position of authority
111,provisional criminal code of kosovo,includes,article 340
111,article 340,concerns,misappropriation in office
111,provisional criminal code of kosovo,includes,article 341
111,article 341,concerns,fraud in office
112,investigation task force,conducted,investigation
112,investigation,surrounds,unmik bank account
112,unmik bank account,opened at,bank in pristina
112,investigation,triggered by,forensic audit report
112,forensic audit report,of,public enterprise airport pristina
112,public enterprise airport pristina,released by,chartered accountants
112,activities of the pristina airport,fall under the control of,kosovo trust agency
112,activities of the pristina airport,fall under the control of,unmik pillar iv
112,unmik pillar iv,administered by,european union
112,investigations,into,allegations of fraud and corruption
112,allegations of fraud and corruption,involving,unmik
112,unmik,involves,its pillars
112,unmik,involves,other organisational structures
112,unmik,involves,provisional institutions of selfgovernment
112,provisional institutions of selfgovernment,are,pisg
112,independent bodies and offices,established pursuant to,constitutional framework for provisional selfgovernment
112,constitutional framework for provisional selfgovernment,in,kosovo
112,investigation task force,falls within the purview of,itf
112,itf,laid out by,executive decision on the establishment of the investigation task force
113,dcdm audit report 20023,highlighted,possible problem with unmik bank account
113,unmik bank account,termed,company account
113,company account,alleged,only one signatory
113,only one signatory,is,staff member 1
113,interest from this account,was going to,unidentified private account
113,itf investigators,established,contract relating to supply of aviation fuel
113,unmik,signed,contract
113,company,signed,contract
113,contract,relates to,supply of aviation fuel
113,contract,relates to,refueling of commercial civilian aircraft
113,company,commenced supplying,aviation fuel
113,company,commenced supplying,refueling services to military and noncommercial aircraft
113,contract,includes,military and noncommercial aircraft
114,senior official 1 unmil,allegations of conflict of interest and abuse of authority,united nations mission in liberia srsg unmil
114,investigations division of the office of internal oversight services idoios,received information,senior official for the united nations mission in liberia srsg unmil
114,senior official for the united nations mission in liberia srsg unmil,was involved in business dealings with,businessman operating in liberia
114,senior official for the united nations mission in liberia srsg unmil,abused his authority,unmil
114,idoios investigation,found no evidence,senior official was involved in business dealings with the businessman
114,idoios investigation,found no evidence,he had abused his authority to the benefit of either himself or of the businessman
115,unmil,established by,security council resolution 1509
115,officer 1,responsible for establishing,unmil fuel cell
115,unmil fuel cell,consisted of,officer 1
115,unmil fuel cell,consisted of,20 other staff members
115,20 other staff members,included,four international staff
115,20 other staff members,included,remainder national staff
115,officer 1,left,unmil
115,officer 1,left,the united nations
115,officer 2,took over,the post
115,audit of fuel management,conducted by,iad1oios
115,audit of fuel management,reference,ap200462605
116,investigations division of the office of internal oversight services,received,request from unon official 1
116,unon official 1,inquire into,allegations
116,unon official 1,submitted,report to unon management
116,unon management,concerned about,fraudulent scheme
116,locally recruited united nations office at nairobi,engaged in,improper conduct
116,locally recruited united nations office at nairobi,submitted,fraudulent letters of appointments
116,fraudulent letters of appointments,showing,longer contract duration dates
116,fraudulent letters of appointments,to obtain,loans from the united nations cooperative savings and credit society limited
116,united nations cooperative savings and credit society limited,operates within,unon premises
116,unon official 2,submitted,report to unon management
116,unsacco loans,by submitting,fraudulent letters of appointments
116,unon management,worried about,fraudulent scheme spreading to unon
116,unon management,worried about,fraudulent scheme spreading to other nairobi based united nations agencies
117,request,prompted by,report
117,report,submitted to,unon management
117,unon official 2,submitted to,unon management
117,staff members,recruited from,unicefsomalia support centre
117,unicefsomalia,obtained,unsacco loans
117,staff members,submitted,fraudulent letters of appointments
117,fraudulent letters of appointments,to,unsacco
117,unon management,concerned about,fraudulent scheme
117,fraudulent scheme,might have spread to,unon
117,fraudulent scheme,might have spread to,other united nations agencies
117,idoios investigators,were on mission to,nairobi
117,idoios investigators,directed by,idoios management
117,idoios management,directed,idoios investigators
117,idoios investigators,look into,this matter
117,report,presents,findings of the preliminary idoios investigation
117,report,together with,recommendations for appropriate action
117,recommendations,for,unon management
118,idoios,could not interview,unicef staff
118,idoios,could not interview,former staff
118,another,declined,the interview
118,information,obtained through,interviews of unicef staff
118,unicef staff,suggested,more unicef staff involved
118,unicef staff,confirmed,misused unicef letterhead
118,unicef staff,indicated,forged the signature of a unicef operations officer
118,unicef staff,provided,unsacco with incorrect information
118,unicef staff,mentioned,ease with which they accessed official unicef stamps
118,unicef staff,mentioned,ease with which they accessed stationeries
118,unicef staff,mentioned,ease with which they accessed computers
118,drivers,should not have occurred,access
118,most interviewees,stated,they acted alone
118,all interviewees,denied,unicef colleagues assisted them
118,all interviewees,denied,unon colleagues assisted them
118,unicef colleagues,had been,aware of fraudulent activities
118,unicef colleagues,had been,involved in improper actions
119,idoios investigators,noted,apparent irregularities
119,idoios officers,made copies of,those documents
119,idoios officers,compared,corresponding documentation
119,idoios officers,confirmed with,unon officials
119,unon officials,signed,those letters
119,senior unep manager,informed,unsacco management
119,senior unep manager,admitted,she had written a letter
119,staff member,requested,the letter
119,letters,provided to,unsacco
119,locally recruited staff,can obtain,loans
119,idoios,cautions,managers
119,issuance of letters,may give,impression
119,staff member,contract will be,renewed
120,unsacco,interviews with,idonios investigators
120,unon staff members,interviewed by,idonios investigators
120,unon staff members,provided information about,operations
120,unon staff members,cooperated with,idonios inquiry
120,unon staff members,provided access to,files
120,documentation,obtained from,unsacco
120,staff members,requested and obtained,unsacco loans
120,unon staff,are,staff members
120,idoios investigators,decided to do,thorough review
120,files,were selected for review where,loan amount was high
120,files,were selected for review where,duration of the contract long
120,files,were selected for review where,applicant was also a guarantor
121,administrative officer,requested,copy of the appointment letter
121,appointment letter,was,fraudulent
121,expiration of the contract,was,FALSE
121,signature,was,forged
121,unicef operations officer,named in,the letter
121,unsacco managers,inquired,unicefsomalia management
121,unicefsomalia management,started,an inquiry
121,unicefsomalia staff members,had obtained,improper loans
121,unicefsomalia,has,approximately 20 staff members
121,results of this inquiry,were described in,a report
121,report,was on,the preliminary investigation
121,case,was of,fraudulent signatures
121,case,was of,use of office stationary
121,case,was of,official seal
121,report,included,copies of the false letters of appointment
121,report,included,written statements of several locally recruited unicef staff
121,locally recruited unicef staff,admitted,improper conduct
122,staff member,required to complete,loan application
122,staff member,required to complete,loan agreement form
122,staff member,required to complete,instant loan facility application
122,staff member,required to attach,latest payslip
122,staff member,required to attach,national identification card
122,staff member,required to attach,passport
122,staff member,required to attach,letter of contract
122,letter of contract,required to ensure,valid contract
122,valid contract,covers,agreed period of time
122,longer contract,permits,repayment in lesser amounts
122,applicant,must provide,guarantors
122,guarantors,must be,un sacco members
122,applications for loans,are reviewed by,unsacco staff
122,applications for loans,are reviewed by,credit committee
122,credit committee,approve,application
122,credit committee,defer,application
122,credit committee,reject,application
123,idoios,recommends,unon
123,unon,takes action against,unonits staff member id rec no iv0357501
123,unon,takes corrective measures,unonits staff member refund the money she collected from unpos id rec no iv0357502
123,unon,instructs,unpos administration
123,unon,issues advice to,staff
123,unon,issues advice to,unonbased agencies
123,unon administration,shares findings with,representative of the secretary general unpos
124,ununits staff member,intended to use,expensive equipment
124,expensive equipment,from,unun workshop
124,ununits staff member,did not receive permission from,hisher supervisor
124,ununits staff member,arrangement with,unpos
124,unun official,learned of,these arrangements
124,unun official,told,ununits staff member
124,equipment,could not be used by,unpos
124,request for extension of the satellite link,must go through,proper channels
124,unpos,did not receive,extension of its satellite link
124,ununits staff member,did not return,money paid to himher
124,ununits staff member,undertook to extend,satellite link to the rsg residence
124,ununits staff member,received,money for said undertaking
124,ununits staff member,failed to provide,satellite link
124,ununits staff member,refused to return,money paid to himher
124,ununits staff member,acted contrary to,obligations under staff regulation 12
124,ununits staff member,acted contrary to,obligations under financial regulations and rules of the united nations
124,financial regulations and rules of the united nations,are defined by,stsgb20037 regulation 512
125,investigation,conducted pursuant to,executive decision no 200316
125,executive decision no 200316,established,investigation task force
125,itf investigators,conducted,enquiry
125,enquiry,into,allegations
125,allegations,raised by,interviews
125,interviews,with,persons indicated to be witnesses
125,interviews,with,persons potentially implicated
125,documents,obtained from,pristina airport administration
125,documents,obtained from,pillar iv
125,pristina international airport,constitutes,state owned enterprise
125,state owned enterprise,under,yugoslavian law
125,assets of the airport,include,runways
125,assets of the airport,include,terminal buildings
125,assets of the airport,include,hanger
125,assets of the airport,include,fuel storage facilities
125,assets of the airport,include,equipment
125,public enterprise airport pristina,maintained by,military units of the kosovo force
125,military units of the kosovo force,pursuant to,united nations security council resolution 1244
125,unmik,mandated to administer,territory of kosovo
125,unmik,includes,state owned and publicly owned assets
125,responsibility for the administration of the pristina airport,entrusted to,civil administration pillar
125,civil administration pillar,supervised,department of transport and infrastructure
125,department of transport and infrastructure,was known as,transport sector of the unmik directorate of infrastructure affairs
125,doti official 1,left,unmik
125,doti official 2,was recruited by,doti
125,doti official 2,was in charge of,airport operations
125,airport operations,reporting to,doti official 1
125,engineering expertise,was provided by,engineers seconded from the armed forces
125,engineers,specifically,airport engineer 1
125,engineers,specifically,airport engineer 2
125,engineers,specifically,airport engineer 3
125,responsibility for the administration of the airport,passed from,pillar ii
125,responsibility for the administration of the airport,passed to,kosovo trust agency
125,kosovo trust agency,and,pillar iv
125,divisional manager,was appointed to,airport sector kta
125,divisional manager,had under him,peap official
125,divisional manager,had under him,air traffic control services
125,air traffic control services,official,atcs official 1
125,pristina international airport,was handed over to,civilian jurisdiction
125,civilian jurisdiction,under,icao regulations
126,dpko communications and technology services division,sought to obtain,new systems contract for laptop computers
126,mr cabrera,was,procurement officer
126,procurement department,assigned to,this matter
126,chief of cits,communicated his request to,pd
126,pd,issued,expression of interest
126,pd,transmitted,invitation to bid
126,invitation to bid,was sent to,36 vendors
126,36 vendors,are from,nine countries
126,cits,advised,pd
126,cits,desired,ibm
126,cits,desired,dell
126,cits,desired,compaq
126,itsd,recommended adding,toshiba
126,itsd,recommended adding,sony
126,itsd,recommended adding,fujitsu
126,itsd,recommended adding,nec
126,cits,continued to assert,three major brands of computers
126,cits,sought only,three major brands of computers
126,cits,agreed,expanding the field
126,mr cabrera,issued,bid amendment notification
126,bid amendment notification,corrected,anticipated quantity of the computers sought
126,bid amendment notification,clarified,only compaq dell ibm toshiba sony fujitsu and nec brands
127,audit report,raised,matters
127,mr walter cabrera,is,procurement officer
127,procurement officer,works at,headquarters procurement section
127,procurement task force,concerning,united nations staff member walter cabrera
127,procurement task force,was created on,january 12 2006
127,procurement task force,address,procurement matters
127,procurement matters,referred to,office of internal oversight services oios
127,creation of the task force,was the result of,perceived problems in procurement
127,perceived problems in procurement,identified by,independent inquiry committee into the oil for food programme iic
127,un procurement officer,is,alexander yakovlev
127,alexander yakovlev,was,arrested and convicted
128,task force,operates as part of,oios
128,task force,reports directly to,under secretary general of oios
128,task force,investigates,open and pending procurement cases
128,task force,includes,review in some procurement matters
128,task force,investigations have focused upon,individuals and vendors
128,individuals and vendors,doing business with,un
128,task force,has referred,more than 200 matters
128,more than 200 matters,involving,numerous procurement cases
128,numerous procurement cases,in,various un missions
128,numerous procurement cases,in,un headquarters
128,task force,will report on,matters individually
128,task force,has given priority to,matters involving eight staff members
128,eight staff members,placed on,special leave with pay
129,walter cabrera,is,united nations procurement officer
129,walter cabrera,provided notification to,thunderbird llc
129,thunderbird llc,was granted approval for,contract to provide manpower support
129,walter cabrera,engaged in misconduct in connection with,procurement exercises
129,procurement exercises,resulted in contracts awarded to,telecommunications consultants of india
129,audit report,found,significant fraud indicators
129,task force,agrees with,audit report
129,task force,will report on,issues
129,report,is focused on,conduct of mr cabrera
129,mr cabrera,acted improperly in,participation in these matters
130,mr bahel,involvement,thunderbird
130,thunderbird,received,advanced notice
130,mr bahel,associated with,request for expedited approval
130,expedited approval,needed for,thunderbird
130,hcc secretary,is,mr bahel
130,hcc meeting,granted,iecs
130,iecs,received,extension
130,thunderbird,failed to submit,audited financial statements
130,thunderbird,was given,additional four weeks
130,mr bahel,effort to notify,thunderbird
130,thunderbird,application was,not yet complete
130,hcc meeting,pending,minutes
130,hcc,issued,one page form
130,one page form,granted,expedited approval
130,expedited approval,for,current contractor
130,expedited approval,for,replacement thunderbird
130,task force,investigation,circumstances surrounding the creation of this form
130,task force,has,no evidence
130,mr cabrera,participated in,this aspect of the matter
131,HCC,recommended that the contract be awarded to,Thunderbird
131,Thunderbird,would likely receive,the contract
132,Sanjaya Bahel,recommended,TCIL
132,TCIL,awarded,systems contract
132,systems contract,amount,US5340000
132,HCC officials,questioned,basis for limiting the bidding exercise
132,HCC,stated,imminent loss of funds
132,HCC,would have recommended,rebidding exercise
132,rebidding exercise,inviting,all brands of laptops
132,DPKO officials,questioned,limitation of the resolicitation
132,PD,violated,UN rules and regulations
132,PD,used,brand names in ITB email communication
132,proposed contract award,approved,TCIL
132,proposed contract award,signed,TCIL
133,mr cabrera,maintained a dialogue with,dpko
133,mr cabrera,was involved in the decision,task force
133,mr cabrera,sought to cancel,the bid
133,sanjaya bahel,was involved in,the matter
133,sanjaya bahel,communicated with,itsd officials
133,sanjaya bahel,communicated with,dpko officials
133,dpko official,had conversations with,mr bahel
133,mr bahel,confirmed that,pd was of the view
133,pd,had a view that,there was a technical issue with lacrestas bid
133,there,should be,a new bidding exercise
134,mr cabrera,is related to,the facts of this matter
134,thunderbird llc,submitted an application,the organization
134,thunderbird,is represented by,mr nishan kohli
134,mr nishan kohli,is the managing partner of,thunderbird
134,thunderbird,was registered by,pd
134,thunderbird,submitted a proposal for,the supply of engineering manpower
134,the supply of engineering manpower,is for,various un missions
134,the procurement department,issued,the rfp
134,mr sanjaya bahel,is the chief of,field procurement
134,mr sanjaya bahel,made a presentation to,the headquarters committee on contracts
134,the headquarters committee on contracts,is abbreviated as,hcc
134,the matter,was assigned to,mr cabrera
134,mr cabrera,was involved in,the case
135,procurement department,concede,contract
135,procurement department,not justify,la cresta
135,la cresta,not informed,cancellation
135,case officer,maintains responsibility,communicating cancellation
135,procurement,notifying,vendor
135,dpko official,informed,task force
135,dpko official,conversations with,pd
135,procurement department,suggested,rebid
135,dpko official,objected,rebid
135,pd,prerogative,cancel bid
135,dpko,found,la cresta
135,la cresta,compliant,bid
135,la cresta,lowest bidder,bid
135,mr cabrera,agrees,reasoning proffered by pd
135,mr cabrera,takes issue with,claim participation
136,european aeronautic defense and space corporation eads,efforts to win,tanker aircraft contract
136,us military,contract with,tanker aircraft
136,vimont,revealed,deal
136,levitte,expected to put,labeling dispute
136,pernod ricard,world's second largest spirits group,labeling dispute
136,vimont,characterized,issue
136,issue,is a very political matter in,us
136,sarkozy,intends to broach,issue
136,levitte,will talk to,deputy national security adviser
136,levitte,expected,two leaders to discuss
136,two leaders,to discuss,other pressing subjects
136,two leaders,to discuss,iran
136,two leaders,to discuss,middle east peace process
136,two leaders,to discuss,afghanistan
136,two leaders,to discuss,pakistan
136,two leaders,to discuss,yemen
136,two leaders,to discuss,somalia
136,two leaders,to discuss,sahel
136,two leaders,to discuss,russia
136,two leaders,to discuss,china
136,two leaders,to discuss,turkey
136,two leaders,to discuss,climate change
136,two leaders,to discuss,financial situation of several european countries
137,French President Sarkozy,intends to raise,sensitive topics
137,French President Sarkozy,meets,US President
137,Pierre Vimont,conveyed that,French President will express frustration
137,Washington,backed away from,proposed bilateral intelligence cooperation agreement
137,Sarkozy,intends to push for,closure
137,Vimont,understands,main sticking point
137,US,desires to continue,spying on France
137,Sarkozy,is ready to authorize,more military trainers
137,Sarkozy,wants clarification on,how many military trainers are needed
137,US sources,provide,conflicting figures
138,us national security agency,report on,signals intelligence intercepts
138,signals intelligence intercepts,highlights from,french government communications
138,french ambassador in washington dc,communicates with,french president nicolas sarkozy
138,french president nicolas sarkozy,has,diplomatic advisor jeandavid levitte
138,jeandavid levitte,advises,french president nicolas sarkozy
138,french president nicolas sarkozy,intends to raise topics with,us president barack obama
138,us president barack obama,meets with,french president nicolas sarkozy
138,french president nicolas sarkozy,expresses frustration about,bilateral intelligence cooperation agreement
138,bilateral intelligence cooperation agreement,restricts,us ability to continue spying on france
138,french commitment,involves,military trainers to afghanistan
138,european aeronautic defence and space corporation,contracts with,us military
138,french spirits company,is,pernod ricard
138,pernod ricard,involved in,trademark dispute
139,audit report,into,financial statements of Pristina International Airport
139,chartered accountants,conducted,audit report
139,audit report,led to,investigation
139,investigation,concerning,alleged corruption and irregularities
139,alleged corruption and irregularities,arising in,procurements and contracts at Pristina International Airport
139,single source contract,added,one month after main contract
139,main contract,for,supply of two new containers
139,main contract,for,dismantling transport and reconstruction of a further seven containers
139,investigation,conducted pursuant to,executive decision no 200316
139,executive decision no 200316,on,establishment of the investigation task force
139,ITF investigators,conducted,enquiry into allegations
139,enquiry,by,interviews with persons indicated to be witnesses
139,enquiry,by,persons potentially implicated in the allegations
139,documents,obtained from,Pristina Airport administration
139,documents,obtained from,Pillar IV
139,documents,analysed for relevance to,inquiry at hand
140,Pristina International Airport,constitutes,state owned enterprise
140,Pristina International Airport,includes,runways
140,Pristina International Airport,includes,terminal buildings
140,Pristina International Airport,includes,hanger
140,Pristina International Airport,includes,fuel storage facilities
140,Pristina International Airport,includes,equipment
140,UNMIK,mandated to administer,territory of Kosovo
140,UNMIK,includes,Pristina International Airport
140,Responsibility for the administration of the airport,passed from,Pillar II
140,KTA Divisional Manager,was appointed to,airport sector KTA
140,KTA Divisional Manager,was under,PEAP official
140,KTA Divisional Manager,was under,Acts official
140,Pristina International Airport,was handed over to,civilian jurisdiction
140,Civilian jurisdiction,under,ICAO regulations
141,Pristina International Airport,constitutes,state owned enterprise
141,Pristina International Airport,includes,runways
141,Pristina International Airport,includes,terminal buildings
141,Pristina International Airport,includes,hanger
141,Pristina International Airport,includes,fuel storage facilities
